taxonomy_id	name	rank	lineage	SRR13439799_k2_pluspf.kraken2.kraken2.report	SRR13439802_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc1DNA_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc1RNA_k2_pluspf.kraken2.kraken2.report	SRR13439802_ntc2DNA_k2_pluspf.kraken2.kraken2.report	SRR13439790_k2_pluspf.kraken2.kraken2.report	SRR13439813_k2_pluspf.kraken2.kraken2.report
2782665	Bradyrhizobium sp. 200	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 200	0	0	0	0	0	0	165
2954771	Bradyrhizobium sp. Ash2021	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. Ash2021	0	0	0	0	0	0	157
1223566	Bradyrhizobium sp. CCGE-LA001	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCGE-LA001	0	0	0	0	0	0	156
2590772	Bradyrhizobium sp. I71	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. I71	0	0	0	0	0	0	154
1325100	Bradyrhizobium sp. CCBAU 51753	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 51753	0	0	0	0	0	0	146
2898149	Bradyrhizobium ontarionense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium ontarionense	0	0	0	0	0	0	140
3039158	Bradyrhizobium sp. CB3481	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CB3481	0	0	0	0	0	0	139
2976823	Bradyrhizobium sp. CB1024	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CB1024	0	0	0	0	0	0	133
2976824	Bradyrhizobium sp. CB3035	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CB3035	0	0	0	0	0	0	133
2057741	Bradyrhizobium sp. SK17	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. SK17	0	0	0	0	0	0	132
114615	Bradyrhizobium sp. ORS 278	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. ORS 278	0	0	0	0	0	0	123
2976822	Bradyrhizobium sp. CB1015	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CB1015	0	0	0	0	0	0	120
1325120	Bradyrhizobium sp. CCBAU 53421	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 53421	0	0	0	0	0	0	119
1325102	Bradyrhizobium sp. CCBAU 51765	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 51765	0	0	0	0	0	0	113
3039154	Bradyrhizobium sp. CB1717	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CB1717	0	0	0	0	0	0	109
2782659	Bradyrhizobium sp. 191	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 191	0	0	0	0	0	0	109
83637	Bradyrhizobium genosp. L	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium genosp. L	0	0	0	0	0	0	108
2782641	Bradyrhizobium sp. 170	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 170	0	0	0	0	0	0	101
115808	Bradyrhizobium sp. ORS 285	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. ORS 285	0	0	0	0	0	0	100
858422	Bradyrhizobium sp. CCBAU 051011	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 051011	0	0	0	0	0	0	98
1325114	Bradyrhizobium sp. CCBAU 53351	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 53351	0	0	0	0	0	0	81
1521768	Bradyrhizobium sp. WD16	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. WD16	0	0	0	0	0	0	77
2898442	Bradyrhizobium sp. 62B	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 62B	0	0	0	0	0	0	68
574727	Bradyrhizobium sp. C-145	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. C-145	0	0	0	0	0	0	62
1197460	Bradyrhizobium sp. 6(2017)	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 6(2017)	0	0	0	0	0	0	49
376	Bradyrhizobium sp.	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp.	0	0	0	0	0	0	49
1404443	Bradyrhizobium sp. 41S5	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 41S5	0	0	0	0	0	0	48
2493093	Bradyrhizobium sp. LCT2	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. LCT2	0	0	0	0	0	0	38
2782660	Bradyrhizobium sp. 192	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 192	0	0	0	0	0	0	34
1566379	Bradyrhizobium sp. UASWS1016	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. UASWS1016	0	0	0	0	0	0	29
2782678	Bradyrhizobium sp. 4	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 4	0	0	0	0	0	0	29
55395	Bradyrhizobium sp. NC92	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. NC92	0	0	0	0	0	0	25
1325111	Bradyrhizobium sp. CCBAU 53338	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 53338	0	0	0	0	0	0	24
2782674	Bradyrhizobium sp. 40	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 40	0	0	0	0	0	0	19
2949630	Bradyrhizobium sp. CCGUVB23	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCGUVB23	0	0	0	0	0	0	17
2599819	Bradyrhizobium sp. TM102	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. TM102	0	0	0	0	0	0	9
2782629	Bradyrhizobium sp. 155	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 155	0	0	0	0	0	0	7
2782655	Bradyrhizobium sp. 187	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 187	0	0	0	0	0	0	6
2949629	Bradyrhizobium sp. CCGUVB1N3	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCGUVB1N3	0	0	0	0	0	0	6
2597515	Bradyrhizobium sp. SEMIA	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. SEMIA	0	0	0	0	0	0	4
2782686	Bradyrhizobium sp. CW1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CW1	0	0	0	0	0	0	4
2782643	Bradyrhizobium sp. 172	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 172	0	0	0	0	0	0	3
2782609	Bradyrhizobium sp. 131	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. 131	0	0	0	0	0	0	1
2866199	Bradyrhizobium sp. ISRA463	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. ISRA463	0	0	0	0	0	0	1
244734	Bradyrhizobium betae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium betae	0	0	0	0	0	0	511
1404864	Bradyrhizobium cosmicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium cosmicum	0	0	0	0	0	0	327
1437360	Bradyrhizobium erythrophlei	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium erythrophlei	0	0	0	0	0	0	267
858423	Bradyrhizobium arachidis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium arachidis	0	0	0	0	0	0	256
375	Bradyrhizobium japonicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium japonicum	0	0	0	0	0	0	228
2840469	Bradyrhizobium sediminis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sediminis	0	0	0	0	0	0	214
1325090	Bradyrhizobium guangdongense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium guangdongense	0	0	0	0	0	0	195
83627	Bradyrhizobium commune	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium commune	0	0	0	0	0	0	179
1404768	Bradyrhizobium amphicarpaeae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium amphicarpaeae	0	0	0	0	0	0	144
29448	Bradyrhizobium elkanii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium elkanii	0	0	0	0	0	0	112
398524	Bradyrhizobium elkanii USDA 94	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium elkanii;Bradyrhizobium elkanii USDA 94	0	0	0	0	0	0	23
1275962	Bradyrhizobium elkanii USDA 61	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium elkanii;Bradyrhizobium elkanii USDA 61	0	0	0	0	0	0	1
2736875	Bradyrhizobium xenonodulans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium xenonodulans	0	0	0	0	0	0	130
1549949	Bradyrhizobium vignae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium vignae	0	0	0	0	0	0	124
1325115	Bradyrhizobium guangxiense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium guangxiense	0	0	0	0	0	0	115
2992140	Bradyrhizobium barranii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium barranii	0	0	0	0	0	0	25
2823807	Bradyrhizobium barranii subsp. barranii	subspecies	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium barranii;Bradyrhizobium barranii subsp. barranii	0	0	0	0	0	0	62
2819348	Bradyrhizobium barranii subsp. apii	subspecies	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium barranii;Bradyrhizobium barranii subsp. apii	0	0	0	0	0	0	21
190148	Bradyrhizobium paxllaeri	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium paxllaeri	0	0	0	0	0	0	98
993502	Bradyrhizobium daqingense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium daqingense	0	0	0	0	0	0	95
1404367	Bradyrhizobium symbiodeficiens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium symbiodeficiens	0	0	0	0	0	0	88
255045	Bradyrhizobium canariense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium canariense	0	0	0	0	0	0	86
722472	Bradyrhizobium lablabi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium lablabi	0	0	0	0	0	0	84
1274631	Bradyrhizobium icense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium icense	0	0	0	0	0	0	82
44255	Bradyrhizobium oligotrophicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium oligotrophicum	0	0	0	0	0	0	0
1245469	Bradyrhizobium oligotrophicum S58	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium oligotrophicum;Bradyrhizobium oligotrophicum S58	0	0	0	0	0	0	79
2748629	Bradyrhizobium quebecense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium quebecense	0	0	0	0	0	0	60
280333	Bradyrhizobium pachyrhizi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium pachyrhizi	0	0	0	0	0	0	44
931866	Bradyrhizobium ottawaense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium ottawaense	0	0	0	0	0	0	37
1404411	Bradyrhizobium septentrionale	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium septentrionale	0	0	0	0	0	0	33
1325107	Bradyrhizobium zhanjiangense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium zhanjiangense	0	0	0	0	0	0	30
1419277	Bradyrhizobium brasilense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium brasilense	0	0	0	0	0	0	20
2821406	Bradyrhizobium australafricanum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium australafricanum	0	0	0	0	0	0	16
1073	Rhodopseudomonas	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas	0	0	0	0	0	0	4
1076	Rhodopseudomonas palustris	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris	0	0	0	0	0	0	103
316058	Rhodopseudomonas palustris HaA2	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris HaA2	0	0	0	0	0	0	25
395960	Rhodopseudomonas palustris TIE-1	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris;Rhodopseudomonas palustris TIE-1	0	0	0	0	0	0	6
475937	Rhodopseudomonas boonkerdii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas boonkerdii	0	0	0	0	0	0	84
2638247	unclassified Rhodopseudomonas	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas	0	0	0	0	0	0	1
2991972	Rhodopseudomonas sp. P2A-2r	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas sp. P2A-2r	0	0	0	0	0	0	40
340268	Tardiphaga alba	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Tardiphaga;Tardiphaga alba	0	0	0	0	0	0	36
40137	Afipia carboxidovorans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;Afipia carboxidovorans	0	0	0	0	0	0	32
290	[Pseudomonas] carboxydohydrogena	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;[Pseudomonas] carboxydohydrogena	0	0	0	0	0	0	30
1395974	Tardiphaga	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Tardiphaga	0	0	0	0	0	0	10
2631404	unclassified Tardiphaga	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Tardiphaga	0	0	0	0	0	0	27
1404741	Tardiphaga sp. 37S4	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Tardiphaga;Tardiphaga sp. 37S4	0	0	0	0	0	0	11
943830	Tardiphaga robiniae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Tardiphaga;Tardiphaga robiniae	0	0	0	0	0	0	14
911	Nitrobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter	0	0	0	0	0	0	0
912	Nitrobacter hamburgensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter;Nitrobacter hamburgensis	0	0	0	0	0	0	0
323097	Nitrobacter hamburgensis X14	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter;Nitrobacter hamburgensis;Nitrobacter hamburgensis X14	0	0	0	0	0	0	28
913	Nitrobacter winogradskyi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter;Nitrobacter winogradskyi	0	0	0	0	0	0	0
323098	Nitrobacter winogradskyi Nb-255	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Nitrobacter;Nitrobacter winogradskyi;Nitrobacter winogradskyi Nb-255	0	0	0	0	0	0	9
1649510	Variibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Variibacter	0	0	0	0	0	0	0
1333996	Variibacter gotjawalensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Variibacter;Variibacter gotjawalensis	0	0	0	0	0	0	8
2202826	Methylobacterium sp. 17Sr1-1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. 17Sr1-1	0	0	0	0	0	0	765
3038924	Methylobacterium sp. 391_Methyba4	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. 391_Methyba4	0	0	0	0	0	0	159
2718876	Methylobacterium sp. SyP6R	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. SyP6R	0	0	0	0	0	0	140
2894310	Methylobacterium sp. NMS14P	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. NMS14P	0	0	0	0	0	0	57
409	Methylobacterium sp.	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp.	0	0	0	0	0	0	1
2813779	Methylobacterium sp. OT2	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. OT2	0	0	0	0	0	0	1
2202827	Methylobacterium terrae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium terrae	0	0	0	0	0	0	642
39956	Methylobacterium mesophilicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium mesophilicum	0	0	0	0	0	0	0
908290	Methylobacterium mesophilicum SR1.6/6	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium mesophilicum;Methylobacterium mesophilicum SR1.6/6	0	0	0	0	0	0	355
2202828	Methylobacterium radiodurans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium radiodurans	0	0	0	0	0	0	123
426355	Methylobacterium radiotolerans JCM 2831	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium radiotolerans;Methylobacterium radiotolerans JCM 2831	0	0	0	0	0	0	7
186650	Microvirga	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga	0	0	0	0	0	0	5
2617746	unclassified Microvirga	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga	0	0	0	0	0	0	0
2807101	Microvirga sp. VF16	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga sp. VF16	0	0	0	0	0	0	16
2082949	Microvirga sp. 17 mud 1-3	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga sp. 17 mud 1-3	0	0	0	0	0	0	8
2651334	Microvirga thermotolerans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga thermotolerans	0	0	0	0	0	0	10
2740529	Microvirga terrae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga terrae	0	0	0	0	0	0	7
1882682	Microvirga ossetica	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga ossetica	0	0	0	0	0	0	5
2883126	Microvirga roseola	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;Microvirga roseola	0	0	0	0	0	0	1
106591	Ensifer	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer	0	0	0	0	0	0	47
106592	Ensifer adhaerens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer;Ensifer adhaerens	0	0	0	0	0	0	1583
555315	Ensifer canadensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer;Ensifer canadensis	0	0	0	0	0	0	395
2633371	unclassified Ensifer	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer	0	0	0	0	0	0	0
2811423	Ensifer sp. PDNC004	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer;Ensifer sp. PDNC004	0	0	0	0	0	0	31
394	Sinorhizobium fredii NGR234	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium fredii group;Sinorhizobium fredii;Sinorhizobium fredii NGR234	0	0	0	0	0	0	8
1128330	Sinorhizobium fredii CCBAU 25509	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium fredii group;Sinorhizobium fredii;Sinorhizobium fredii CCBAU 25509	0	0	0	0	0	0	3
1117943	Sinorhizobium fredii HH103	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium fredii group;Sinorhizobium fredii;Sinorhizobium fredii HH103	0	0	0	0	0	0	2
1128334	Sinorhizobium fredii CCBAU 83666	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium fredii group;Sinorhizobium fredii;Sinorhizobium fredii CCBAU 83666	0	0	0	0	0	0	2
