taxonomy_id	name	rank	lineage	SRR13439799_p_compressed+h+v.centrifuge	SRR13439802_p_compressed+h+v.centrifuge	SRR13439790_p_compressed+h+v.centrifuge	SRR13439813_p_compressed+h+v.centrifuge
53357	Intrasporangium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Intrasporangium	0	0	0	0
53358	Intrasporangium calvum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Intrasporangiaceae;Intrasporangium;Intrasporangium calvum	0	0	0	12
85017	Promicromonosporaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae	0	0	0	0
254250	Isoptericola	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Isoptericola	0	0	0	0
372663	Isoptericola dokdonensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola dokdonensis	0	0	0	17
139208	Isoptericola variabilis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola variabilis	0	0	0	9
186188	Xylanimonas	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Xylanimonas	0	0	0	0
186189	Xylanimonas cellulosilytica	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Promicromonosporaceae;Xylanimonas;Xylanimonas cellulosilytica	0	0	0	13
57499	Kytococcus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Kytococcaceae;Kytococcus	0	0	0	0
1276	Kytococcus sedentarius	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Kytococcaceae;Kytococcus;Kytococcus sedentarius	0	0	0	12
145360	Sanguibacteraceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae	0	0	0	0
60919	Sanguibacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae;Sanguibacter	0	0	0	0
60920	Sanguibacter keddieii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Sanguibacteraceae;Sanguibacter;Sanguibacter keddieii	0	0	0	14
125316	Beutenbergiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Beutenbergiaceae	0	0	0	0
84756	Beutenbergia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Beutenbergiaceae;Beutenbergia	0	0	0	0
84757	Beutenbergia cavernae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Beutenbergiaceae;Beutenbergia;Beutenbergia cavernae	0	0	0	11
671223	Cutibacterium modestum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium modestum	0	0	0	69
29404	Microlunatus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus	0	0	0	0
29405	Microlunatus phosphovorus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;Microlunatus phosphovorus	0	0	0	9
1912215	Acidipropionibacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium	0	0	0	0
1748	Acidipropionibacterium acidipropionici	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium;Acidipropionibacterium acidipropionici	0	0	0	8
2040	Aeromicrobium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium	0	0	0	0
2041	Aeromicrobium erythreum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium erythreum	0	0	0	16
208439	Amycolatopsis japonica	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis japonica group;Amycolatopsis japonica	0	0	0	36
33910	Amycolatopsis mediterranei	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis mediterranei	0	0	0	28
1690815	Pseudonocardia sp. HH130630-07	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia sp. HH130630-07	0	0	0	33
445576	Pseudonocardia sp. AL041005-10	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia sp. AL041005-10	0	0	0	27
240495	Pseudonocardia dioxanivorans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia dioxanivorans	0	0	0	23
1641402	Pseudonocardia sp. HH130629-09	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia sp. HH130629-09	0	0	0	17
1096868	Pseudonocardia sp. EC080625-04	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia sp. EC080625-04	0	0	0	1
165301	Lentzea	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Lentzea	0	0	0	0
1586287	Lentzea guizhouensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Lentzea;Lentzea guizhouensis	0	0	0	41
1835	Saccharopolyspora	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora	0	0	0	0
1836	Saccharopolyspora erythraea	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora erythraea	0	0	0	30
2071	Saccharothrix	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix	0	0	0	0
103731	Saccharothrix espanaensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix espanaensis	0	0	0	24
40566	Actinosynnema	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinosynnema	0	0	0	0
40567	Actinosynnema mirum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Actinosynnema;Actinosynnema mirum	0	0	0	21
1866	Actinoplanes missouriensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes missouriensis	0	0	0	30
134676	Actinoplanes sp. SE50/110	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes sp. SE50/110	0	0	0	30
649831	Actinoplanes sp. N902-109	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes sp. N902-109	0	0	0	20
1873	Micromonospora	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora	0	0	0	14
47850	Micromonospora aurantiaca	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora aurantiaca	0	0	0	17
648999	Micromonospora sp. L5	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora sp. L5	0	0	0	17
84593	Micromonospora	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora	0	0	0	0
1003110	Micromonospora maris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora maris	0	0	0	39
168694	Salinispora	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Salinispora	0	0	0	0
168697	Salinispora arenicola	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora arenicola	0	0	0	8
168695	Salinispora tropica	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Salinispora;Salinispora tropica	0	0	0	3
298653	Parafrankia sp. EAN1pec	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Parafrankia;Parafrankia sp. EAN1pec	0	0	0	25
298654	Pseudofrankia inefficax	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Pseudofrankia;Pseudofrankia inefficax	0	0	0	25
656024	Candidatus Frankia meridionalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;Candidatus Frankia meridionalis	0	0	0	8
106370	Frankia casuarinae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Frankiales;Frankiaceae;Frankia;Frankia casuarinae	0	0	0	3
53437	Nocardiopsis alba	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis alba	0	0	0	13
83677	Thermobifida	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsaceae;Thermobifida	0	0	0	0
2021	Thermobifida fusca	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsaceae;Thermobifida;Thermobifida fusca	0	0	0	2
2004	Streptosporangiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae	0	0	0	0
2000	Streptosporangium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Streptosporangium	0	0	0	0
2001	Streptosporangium roseum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Streptosporangium;Streptosporangium roseum	0	0	0	22
1681	Bifidobacterium bifidum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium bifidum	0	0	0	10
28025	Bifidobacterium animalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium animalis	0	0	0	5
1689	Bifidobacterium dentium	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium dentium	0	0	0	3
33905	Bifidobacterium thermophilum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium thermophilum	0	0	0	3
216816	Bifidobacterium longum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum	0	0	0	3
1680	Bifidobacterium adolescentis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis	0	0	0	2
1685	Bifidobacterium breve	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve	0	0	0	2
1694	Bifidobacterium pseudolongum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudolongum	0	0	0	2
28026	Bifidobacterium pseudocatenulatum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum	0	0	0	2
630129	Bifidobacterium catenulatum subsp. kashiwanohense	subspecies	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium catenulatum;Bifidobacterium catenulatum subsp. kashiwanohense	0	0	0	2
1683	Bifidobacterium angulatum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium angulatum	0	0	0	1
1691	Bifidobacterium indicum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium indicum	0	0	0	1
638619	Bifidobacterium actinocoloniiforme	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium actinocoloniiforme	0	0	0	1
196082	Parascardovia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Parascardovia	0	0	0	0
78258	Parascardovia denticolens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Parascardovia;Parascardovia denticolens	0	0	0	5
28263	Arcanobacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Arcanobacterium	0	0	0	0
28264	Arcanobacterium haemolyticum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Arcanobacterium;Arcanobacterium haemolyticum	0	0	0	2
1069494	Trueperella	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Trueperella	0	0	0	0
1661	Trueperella pyogenes	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Trueperella;Trueperella pyogenes	0	0	0	1
622452	Kineosporiales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kineosporiales	0	0	0	0
83778	Kineosporiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae	0	0	0	0
33981	Kineococcus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus	0	0	0	0
131568	Kineococcus radiotolerans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kineosporiales;Kineosporiaceae;Kineococcus;Kineococcus radiotolerans	0	0	0	19
1643818	Actinomycetes incertae sedis	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes	0	0	0	0
147067	Thermobispora	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Thermobispora	0	0	0	0
2006	Thermobispora bispora	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Thermobispora;Thermobispora bispora	0	0	0	13
1643683	Acidothermales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Acidothermales	0	0	0	0
85032	Acidothermaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Acidothermales;Acidothermaceae	0	0	0	0
28048	Acidothermus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Acidothermales;Acidothermaceae;Acidothermus	0	0	0	0
28049	Acidothermus cellulolyticus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Acidothermales;Acidothermaceae;Acidothermus;Acidothermus cellulolyticus	0	0	0	3
1497346	Thermoleophilia	class	Bacteria;Terrabacteria group;Actinomycetota;Thermoleophilia	0	0	0	0
588673	Solirubrobacterales	order	Bacteria;Terrabacteria group;Actinomycetota;Thermoleophilia;Solirubrobacterales	0	0	0	0
320583	Conexibacteraceae	family	Bacteria;Terrabacteria group;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae	0	0	0	0
191494	Conexibacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter	0	0	0	0
191495	Conexibacter woesei	species	Bacteria;Terrabacteria group;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter woesei	0	0	0	37
84107	Coriobacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae	0	0	0	0
33870	Coriobacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Coriobacterium	0	0	0	0
33871	Coriobacterium glomerans	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Coriobacterium;Coriobacterium glomerans	0	0	0	5
84113	unclassified Coriobacteriaceae	no rank	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae	0	0	0	0
1531429	Berryella intestinalis	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Berryella;Berryella intestinalis	0	0	0	4
133925	Olsenella	genus	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella	0	0	0	0
133926	Olsenella uli	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella uli	0	0	0	2
712411	Olsenella sp. oral taxon 807	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella sp. oral taxon 807	0	0	0	1
502558	Eggerthella sp. YY7918	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella sp. YY7918	0	0	0	1
84108	Slackia	genus	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia	0	0	0	0
84110	Slackia heliotrinireducens	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia;Slackia heliotrinireducens	0	0	0	3
79603	Denitrobacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Denitrobacterium	0	0	0	0
79604	Denitrobacterium detoxificans	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Denitrobacterium;Denitrobacterium detoxificans	0	0	0	2
447020	Adlercreutzia	genus	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia	0	0	0	0
446660	Adlercreutzia equolifaciens	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia equolifaciens	0	0	0	2
53634	Acidimicrobium	genus	Bacteria;Terrabacteria group;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium	0	0	0	0
53635	Acidimicrobium ferrooxidans	species	Bacteria;Terrabacteria group;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidimicrobium;Acidimicrobium ferrooxidans	0	0	0	5
84995	Rubrobacteria	class	Bacteria;Terrabacteria group;Actinomycetota;Rubrobacteria	0	0	0	0
84996	Rubrobacterales	order	Bacteria;Terrabacteria group;Actinomycetota;Rubrobacteria;Rubrobacterales	0	0	0	0
84997	Rubrobacteraceae	family	Bacteria;Terrabacteria group;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae	0	0	0	0
42255	Rubrobacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter	0	0	0	0
42256	Rubrobacter radiotolerans	species	Bacteria;Terrabacteria group;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;Rubrobacter radiotolerans	0	0	0	7
49319	Rubrobacter xylanophilus	species	Bacteria;Terrabacteria group;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;Rubrobacter xylanophilus	0	0	0	5
155322	Bacillus toyonensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus toyonensis	0	0	0	6
1405	Bacillus mycoides	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus mycoides	0	0	0	5
580165	Bacillus cytotoxicus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus cytotoxicus	0	0	0	4
1648923	Bacillus paralicheniformis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus paralicheniformis	0	0	0	4
1390	Bacillus amyloliquefaciens	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus amyloliquefaciens group;Bacillus amyloliquefaciens	0	0	0	2
1398	Heyndrickxia coagulans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Heyndrickxia;Heyndrickxia coagulans	0	0	0	13
1628753	Bacillus sp. LM 4-2	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. LM 4-2	0	0	0	6
1178537	Bacillus xiamenensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus xiamenensis	0	0	0	5
79885	Alkalihalophilus pseudofirmus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Alkalihalophilus;Alkalihalophilus pseudofirmus	0	0	0	4
665099	Cytobacillus oceanisediminis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Cytobacillus;Cytobacillus oceanisediminis	0	0	0	4
1413	Evansella cellulosilytica	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Evansella;Evansella cellulosilytica	0	0	0	3
1478	Peribacillus simplex	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus simplex	0	0	0	3
1408	Bacillus pumilus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus pumilus	0	0	0	2
86665	Halalkalibacterium halodurans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Halalkalibacterium (ex Joshi et al. 2022);Halalkalibacterium halodurans	0	0	0	2
98228	Bacillus sp. OxB-1	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. OxB-1	0	0	0	2
666686	Bacillus sp. 1NLA3E	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 1NLA3E	0	0	0	2
756828	Bacillus sp. WP8	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. WP8	0	0	0	2
1565991	Bacillus sp. X1(2014)	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. X1(2014)	0	0	0	2
1664069	Bacillus glycinifermentans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus glycinifermentans	0	0	0	2
1471	Bacillus methanolicus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus methanolicus	0	0	0	1
135735	Priestia endophytica	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia endophytica	0	0	0	1
264697	Peribacillus muralis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus muralis	0	0	0	1
300825	Shouchella lehensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Shouchella;Shouchella lehensis	0	0	0	1
1774743	Bacillus sp. SDLI1	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. SDLI1	0	0	0	1
129337	Geobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus	0	0	0	6
1345697	Geobacillus genomosp. 3	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus genomosp. 3	0	0	0	6
581103	Geobacillus sp. Y4.1MC1	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp. Y4.1MC1	0	0	0	4
33940	Geobacillus thermodenitrificans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus thermodenitrificans	0	0	0	2
471223	Geobacillus sp. WCH70	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus sp. WCH70	0	0	0	1
1906945	Parageobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Parageobacillus	0	0	0	0
1426	Parageobacillus thermoglucosidasius	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Parageobacillus;Parageobacillus thermoglucosidasius	0	0	0	8
28031	Lysinibacillus fusiformis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus fusiformis	0	0	0	4
1145276	Lysinibacillus varians	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus varians	0	0	0	1
255247	Fictibacillus arsenicus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Fictibacillus;Fictibacillus arsenicus	0	0	0	2
84406	Virgibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Virgibacillus	0	0	0	0
403957	Virgibacillus sp. SK37	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus sp. SK37	0	0	0	3
29331	Amphibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Amphibacillus	0	0	0	0
1449	Amphibacillus xylanus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Amphibacillus;Amphibacillus xylanus	0	0	0	2
175304	Lentibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Lentibacillus	0	0	0	0
