taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
440085	Methylorubrum extorquens CM4	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum extorquens;Methylorubrum extorquens CM4	0	in_NTC	9
440524	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	0	in_NTC	1
441500	Corynebacterium timonense	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium timonense	0	in_NTC	2
441620	Methylorubrum populi BJ001	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum populi;Methylorubrum populi BJ001	0	in_NTC	745
448385	Sorangium cellulosum So ce56	strain	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Sorangium;Sorangium cellulosum;Sorangium cellulosum So ce56	1	in_sample	0
450367	Peribacillus frigoritolerans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus frigoritolerans	0	in_NTC	1
451864	Dikarya	subkingdom	Eukaryota;Opisthokonta;Fungi;Dikarya	1	< NTC	32
452652	Kitasatospora setae KM-6054	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;Kitasatospora setae;Kitasatospora setae KM-6054	0	in_NTC	1
453842	Paracoccus aestuarii	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus aestuarii	0	in_NTC	1
456999	Rhizoctonia solani	species	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia;Rhizoctonia solani	0	in_NTC	10
460265	Methylobacterium nodulans ORS 2060	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium nodulans;Methylobacterium nodulans ORS 2060	0	in_NTC	2
469383	Conexibacter woesei DSM 14684	strain	Bacteria;Terrabacteria group;Actinomycetota;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter woesei;Conexibacter woesei DSM 14684	0	in_NTC	1
470565	Prevotella histicola	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella histicola	26	in_sample	0
472759	Nitrosococcus halophilus Nc 4	strain	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;Nitrosococcus halophilus;Nitrosococcus halophilus Nc 4	0	in_NTC	1
477641	Modestobacter marinus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;Modestobacter marinus	0	in_NTC	8
477697	Streptomyces sp. T12	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. T12	1	< NTC	18
479433	Catenulispora acidiphila DSM 44928	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Catenulisporales;Catenulisporaceae;Catenulispora;Catenulispora acidiphila;Catenulispora acidiphila DSM 44928	0	in_NTC	2
479434	Sphaerobacter thermophilus DSM 20745	strain	Bacteria;Terrabacteria group;Thermomicrobiota;Thermomicrobia;Sphaerobacterales;Sphaerobacterineae;Sphaerobacteraceae;Sphaerobacter;Sphaerobacter thermophilus;Sphaerobacter thermophilus DSM 20745	0	in_NTC	4
484906	Babesia bovis T2Bo	no rank	Eukaryota;Sar;Apicomplexa;Aconoidasida;Piroplasmida;Babesiidae;Babesia;Babesia bovis	0	in_NTC	4
485898	Pseudomonas promysalinigenes	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas promysalinigenes	0	in_NTC	1
492670	Bacillus velezensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus amyloliquefaciens group;Bacillus velezensis	2	equal	2
497965	Gloeothece verrucosa PCC 7822	strain	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Aphanothecaceae;Gloeothece;Gloeothece verrucosa;Gloeothece verrucosa PCC 7822	1	in_sample	0
498019	Candidozyma auris	species	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Pichiomycetes;Serinales;Metschnikowiaceae;Candidozyma;Candidozyma auris	1	< NTC	8
501783	Cloacibacterium	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Cloacibacterium	0	in_NTC	6
508771	Toxoplasma gondii ME49	strain	Eukaryota;Sar;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Sarcocystidae;Toxoplasma;Toxoplasma gondii;Toxoplasma gondii ME49	4	< NTC	15
510516	Aspergillus oryzae RIB40	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus oryzae;Aspergillus oryzae RIB40	1	< NTC	24
511745	Methylacidiphilum (ex Ratnadevi et al. 2023)	genus	Bacteria;PVC group;Verrucomicrobiota;Methylacidiphilae;Methylacidiphilales;Methylacidiphilaceae;Methylacidiphilum (ex Ratnadevi et al. 2023)	0	in_NTC	1
521095	Lancefieldella parvula DSM 20469	strain	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;Lancefieldella parvula;Lancefieldella parvula DSM 20469	4	in_sample	0
522448	Euhalothece natronophila Z-M001	strain	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Halothecacae;Euhalothece;Euhalothece natronophila;Euhalothece natronophila Z-M001	0	in_NTC	2
525903	Thermanaerovibrio acidaminovorans DSM 6589	strain	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;Thermanaerovibrio acidaminovorans;Thermanaerovibrio acidaminovorans DSM 6589	1	equal	1
526225	Geodermatophilus obscurus DSM 43160	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;Geodermatophilus obscurus;Geodermatophilus obscurus DSM 43160	0	in_NTC	12
526944	Tetragenococcus osmophilus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;Tetragenococcus osmophilus	0	in_NTC	1
527030	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus thuringiensis;Bacillus thuringiensis serovar huazhongensis BGSC 4BD1	0	in_NTC	1
536441	Chryseobacterium taklimakanense	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium taklimakanense	0	in_NTC	1
537007	Blautia hansenii DSM 20583	strain	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia hansenii;Blautia hansenii DSM 20583	0	in_NTC	1
537011	Segatella copri DSM 18205	strain	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;Segatella copri;Segatella copri DSM 18205	1	in_sample	0
545694	Treponema primitia ZAS-2	strain	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema primitia;Treponema primitia ZAS-2	1	in_sample	0
546269	Filifactor alocis ATCC 35896	strain	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Filifactoraceae;Filifactor;Filifactor alocis;Filifactor alocis ATCC 35896	1	in_sample	0
546367	Hafnia paralvei	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia;Hafnia paralvei	1	in_sample	0
552526	Streptococcus equi subsp. zooepidemicus MGCS10565	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus dysgalactiae group;Streptococcus equi;Streptococcus equi subsp. zooepidemicus;Streptococcus equi subsp. zooepidemicus MGCS10565	1	in_sample	0
556484	Phaeodactylum tricornutum CCAP 1055/1	strain	Eukaryota;Bacillariophyta;Bacillariophyceae;Sar;Naviculales;Phaeodactylaceae;Phaeodactylum;Phaeodactylum tricornutum;Phaeodactylum tricornutum CCAP 1055/1	0	in_NTC	4
557724	Burkholderia pseudomallei 576	strain	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia pseudomallei;Burkholderia pseudomallei 576	0	in_NTC	7
558152	Chryseobacterium piperi	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium piperi	0	in_NTC	1
558537	Delftia lacustris	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia lacustris	0	in_NTC	1
559295	Lachancea thermotolerans CBS 6340	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Lachancea;Lachancea thermotolerans;Lachancea thermotolerans CBS 6340	0	in_NTC	74
564064	Spirosoma rigui	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma rigui	1	equal	1
570277	Endozoicomonas montiporae CL-33	strain	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;Endozoicomonas montiporae;Endozoicomonas montiporae CL-33	1	in_sample	0
572307	Neospora caninum Liverpool	strain	Eukaryota;Sar;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Sarcocystidae;Neospora;Neospora caninum;Neospora caninum Liverpool	1	in_sample	0
573729	Thermothelomyces thermophilus ATCC 42464	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophilus;Thermothelomyces thermophilus ATCC 42464	0	in_NTC	3
575614	Prevotella sp. oral taxon 299 str. F0039	strain	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 299;Prevotella sp. oral taxon 299 str. F0039	1	in_sample	0
578455	Thermothielavioides terrestris NRRL 8126	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Sordariomycetidae;Sordariales;Chaetomiaceae;Thermothielavioides;Thermothielavioides terrestris;Thermothielavioides terrestris NRRL 8126	0	in_NTC	1
580340	Thermovirga lienii DSM 17291	strain	Bacteria;Synergistota;Synergistia;Synergistales;Thermovirgaceae;Thermovirga;Thermovirga lienii;Thermovirga lienii DSM 17291	6	in_sample	0
595468	Gleimia hominis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Gleimia;Gleimia hominis	1	in_sample	0
595537	Variovorax paradoxus EPS	strain	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax paradoxus;Variovorax paradoxus EPS	0	in_NTC	1
627344	Zymomonas mobilis subsp. mobilis ATCC 29191	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Zymomonadaceae;Zymomonas;Zymomonas mobilis;Zymomonas mobilis subsp. mobilis;Zymomonas mobilis subsp. mobilis ATCC 29191	0	in_NTC	1
627624	Nocardioides panacisoli	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides panacisoli	0	in_NTC	3
638849	Pyramidobacter piscolens	species	Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter;Pyramidobacter piscolens	1	in_sample	0
642780	Nocardioides scoriae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides scoriae	0	in_NTC	4
644966	Thermaerobacter marianensis DSM 12885	strain	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Clostridiales Family XVII. Incertae Sedis;Thermaerobacter;Thermaerobacter marianensis;Thermaerobacter marianensis DSM 12885	0	in_NTC	2
648995	Agrobacterium pusense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium;Agrobacterium pusense	0	in_NTC	3
649756	Anaerostipes hadrus	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus	0	in_NTC	1
649776	Synergistales	order	Bacteria;Synergistota;Synergistia;Synergistales	3	in_sample	0
653045	Streptomyces violaceusniger Tu 4113	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces violaceusniger group;Streptomyces violaceusniger;Streptomyces violaceusniger Tu 4113	0	in_NTC	1
656178	Pandoraea vervacti	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea vervacti	0	in_NTC	1
659350	Paracoccus stylophorae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus stylophorae	0	in_NTC	1
660027	Fusarium oxysporum Fo47	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium oxysporum species complex;Fusarium oxysporum;Fusarium oxysporum Fo47	1	in_sample	0
661410	Methylorubrum extorquens DM4	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum extorquens;Methylorubrum extorquens DM4	0	in_NTC	41
669357	Geminocystis	genus	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Geminocystaceae;Geminocystis	0	in_NTC	5
679716	Trypanosoma brucei gambiense DAL972	strain	Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Metakinetoplastina;Trypanosomatida;Trypanosomatidae;Trypanosoma;Trypanozoon;Trypanosoma brucei;Trypanosoma brucei gambiense;Trypanosoma brucei gambiense DAL972	1	in_sample	0
680646	Rothia mucilaginosa DY-18	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa;Rothia mucilaginosa DY-18	3	in_sample	0
682798	Chitinolyticbacter meiyuanensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chitinibacteraceae;Chitinolyticbacter;Chitinolyticbacter meiyuanensis	0	in_NTC	1
682998	Azospirillum ramasamyi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum ramasamyi	0	in_NTC	1
686597	Martelella sp. AD-3	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Martelella;Martelella sp. AD-3	0	in_NTC	1
687358	Torque teno virus 19	no rank	Viruses;Anelloviridae;Alphatorquevirus;Alphatorquevirus homin19	1	in_sample	0
687369	Torque teno mini virus 1	no rank	Viruses;Anelloviridae;Betatorquevirus;Betatorquevirus homini1	0	in_NTC	5
693977	Deinococcus proteolyticus MRP	strain	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus proteolyticus;Deinococcus proteolyticus MRP	0	in_NTC	1
693986	Methylobacterium oryzae CBMB20	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium oryzae;Methylobacterium oryzae CBMB20	0	in_NTC	1
696216	Streptococcus constellatus subsp. pharyngis C232	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus group;Streptococcus constellatus;Streptococcus constellatus subsp. pharyngis;Streptococcus constellatus subsp. pharyngis C232	1	in_sample	0
702745	Myroides phaeus	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides phaeus	0	in_NTC	1
708248	Mycoplasma suis KI3806	strain	Bacteria;Terrabacteria group;Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma suis;Mycoplasma suis KI3806	1	in_sample	0
710648	Acinetobacter sp. Tol 5	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. Tol 5	0	in_NTC	2
712116	Actinomyces sp. oral taxon 169	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 169	0	in_NTC	1
712122	Actinomyces sp. oral taxon 414	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. oral taxon 414	1	in_sample	0
712368	Leptotrichia sp. oral taxon 498	species	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. oral taxon 498	1	in_sample	0
712435	Porphyromonas sp. oral taxon 275	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas sp. oral taxon 275	1	in_sample	0
712471	Prevotella sp. oral taxon 475	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. oral taxon 475	1	in_sample	0
712528	Selenomonas sp. oral taxon 126	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 126	2	in_sample	0
712538	Selenomonas sp. oral taxon 478	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 478	1	in_sample	0
712710	Tannerella serpentiformis	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;Tannerella serpentiformis	2	in_sample	0
713030	Selenomonas sp. oral taxon 136	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 136	2	in_sample	0
714943	Mucilaginibacter paludis DSM 18603	strain	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter paludis;Mucilaginibacter paludis DSM 18603	4	> NTC	3
714995	Novacetimonas hansenii ATCC 23769	strain	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Novacetimonas;Novacetimonas hansenii;Novacetimonas hansenii ATCC 23769	0	in_NTC	1
716545	saccharomyceta	clade	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta	0	in_NTC	15
716546	leotiomyceta	clade	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta	0	in_NTC	40
739141	Methylobacterium sp. XJLW	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. XJLW	0	in_NTC	5
752555	Segatella baroniae B14	strain	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;Segatella baroniae;Segatella baroniae B14	1	in_sample	0
754429	Gilvibacter sp. SZ-19	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gilvibacter;Gilvibacter sp. SZ-19	0	in_NTC	1
755732	Fluviicola taffensis DSM 16823	strain	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Fluviicola taffensis;Fluviicola taffensis DSM 16823	0	in_NTC	1
756892	Acinetobacter indicus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter indicus	0	in_NTC	13
759273	Colletotrichum higginsianum IMI 349063	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum higginsianum;Colletotrichum higginsianum IMI 349063	2	< NTC	6
760570	Streptococcus parasanguinis ATCC 15912	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus parasanguinis ATCC 15912	1	in_sample	0
796027	Sugiyamaella lignohabitans	species	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Dipodascomycetes;Dipodascales;Trichomonascaceae;Sugiyamaella;Sugiyamaella lignohabitans	0	in_NTC	6
797291	Sphingobacterium lactis	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium lactis	0	in_NTC	2
859144	Cytobacillus gottheilii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Cytobacillus;Cytobacillus gottheilii	0	in_NTC	2
861299	Gemmatirosa kalamazoonensis	species	Bacteria;FCB group;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;Gemmatirosa kalamazoonensis	0	in_NTC	6
869209	Treponema succinifaciens DSM 2489	strain	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema succinifaciens;Treponema succinifaciens DSM 2489	3	in_sample	0
869250	Theileria orientalis strain Shintoku	strain	Eukaryota;Sar;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;Theileria orientalis;Theileria orientalis strain Shintoku	1	< NTC	2
869311	Streptococcus pneumoniae SPN032672	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus pneumoniae SPN032672	1	in_sample	0
871575	Ogataea parapolymorpha DL-1	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Opisthokonta;Saccharomycotina;Pichiomycetes;Pichiales;Pichiaceae;Ogataea;Ogataea parapolymorpha;Ogataea parapolymorpha DL-1	0	in_NTC	2
876142	Encephalitozoon intestinalis ATCC 50506	strain	Eukaryota;Opisthokonta;Fungi;Microsporidia;Apansporoblastina;Unikaryonidae;Encephalitozoon;Encephalitozoon intestinalis;Encephalitozoon intestinalis ATCC 50506	0	in_NTC	1
881260	Enterobacter bugandensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter bugandensis	0	in_NTC	1
885272	Jonquetella anthropi DSM 22815	strain	Bacteria;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Jonquetella;Jonquetella anthropi;Jonquetella anthropi DSM 22815	11	in_sample	0
888050	Schaalia cardiffensis F0333	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia cardiffensis;Schaalia cardiffensis F0333	1	in_sample	0
888061	Desulfomicrobium orale DSM 12838	strain	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;Desulfomicrobium orale;Desulfomicrobium orale DSM 12838	11	in_sample	0
888437	Psychrobacter sp. 4Dc	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. 4Dc	0	in_NTC	1
906968	Treponema brennaborense DSM 12168	strain	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema brennaborense;Treponema brennaborense DSM 12168	1	in_sample	0
908937	Prevotella dentalis DSM 3688	strain	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentalis;Prevotella dentalis DSM 3688	4	in_sample	0
909768	Acinetobacter calcoaceticus/baumannii complex	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex	0	in_NTC	24
925818	Methylobacterium sp. AMS5	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. AMS5	0	in_NTC	8
926567	Thermanaerovibrio velox DSM 12556	strain	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;Thermanaerovibrio velox;Thermanaerovibrio velox DSM 12556	1	in_sample	0
929439	Leishmania mexicana MHOM/GT/2001/U1103	strain	Eukaryota;Discoba;Euglenozoa;Kinetoplastea;Metakinetoplastina;Trypanosomatida;Trypanosomatidae;Leishmaniinae;Leishmania;Leishmania;Leishmania mexicana species complex;Leishmania mexicana;Leishmania mexicana MHOM/GT/2001/U1103	10	> NTC	2
931089	Corynebacterium deserti GIMN1.010	strain	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium deserti;Corynebacterium deserti GIMN1.010	1	in_sample	0
937775	Methanoplanus limicola DSM 2279	strain	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoplanus;Methanoplanus limicola;Methanoplanus limicola DSM 2279	1	in_sample	0
938288	Fenollaria massiliensis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Fenollaria;Fenollaria massiliensis	0	in_NTC	1
980427	Deinococcus wulumuqiensis	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus wulumuqiensis	1	in_sample	0
983548	Dokdonia sp. 4H-3-7-5	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;Dokdonia sp. 4H-3-7-5	0	in_NTC	1
993512	Streptococcus suis A7	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus suis;Streptococcus suis A7	1	in_sample	0
1004952	Streptococcus suis D12	strain	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus suis;Streptococcus suis D12	1	in_sample	0
