taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
43989	Crocosphaera subtropica ATCC 51142	strain	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Aphanothecaceae;Crocosphaera;Crocosphaera subtropica;Crocosphaera subtropica ATCC 51142	0	in_NTC	5
44249	Paenibacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus	0	in_NTC	4
44255	Bradyrhizobium oligotrophicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium oligotrophicum	0	in_NTC	1
44577	Nitrosomonas ureae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas ureae	1	in_sample	0
45243	Capnocytophaga haemolytica	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga haemolytica	3	in_sample	0
45634	Streptococcus cristatus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus cristatus	3	< NTC	6
45972	Staphylococcus pasteuri	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pasteuri	0	in_NTC	1
46234	Anabaena sp. 90	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Anabaena;Anabaena sp. 90	0	in_NTC	1
46355	Spirochaeta africana	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;Spirochaeta africana	0	in_NTC	1
47763	Streptomyces lydicus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces lydicus	0	in_NTC	3
47917	Serratia fonticola	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia fonticola	1	in_sample	0
48296	Acinetobacter pittii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter pittii	0	in_NTC	2
48736	Ralstonia	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	0	in_NTC	1
48935	Novosphingobium aromaticivorans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium aromaticivorans	1	equal	1
49546	Flavobacteriaceae	family	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	2	< NTC	9
50339	Thermoplasma volcanium	species	Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;Thermoplasma volcanium	0	in_NTC	21
51663	Pediococcus damnosus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus damnosus	1	in_sample	0
51669	Tetragenococcus halophilus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus;Tetragenococcus halophilus	1	< NTC	4
52022	Allomeiothermus silvanus	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Thermales;Thermaceae;Allomeiothermus;Allomeiothermus silvanus	0	in_NTC	1
52773	Schaalia meyeri	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia meyeri	13	in_sample	0
53246	Pseudoalteromonas	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas	1	in_sample	0
53408	Pseudomonas citronellolis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas citronellolis	1	in_sample	0
53413	Xanthomonas axonopodis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xanthomonas;Xanthomonas axonopodis	0	in_NTC	1
53444	Fructilactobacillus lindneri	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;Fructilactobacillus lindneri	1	in_sample	0
53461	Nakamurella multipartita	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella multipartita	0	in_NTC	4
54299	Chroococcidiopsis thermalis	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Chroococcidiopsidales;Chroococcidiopsidaceae;Chroococcidiopsis;Chroococcidiopsis thermalis	1	equal	1
55148	Deinococcus proteolyticus	species	Bacteria;Terrabacteria group;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus proteolyticus	0	in_NTC	1
55197	Flavobacterium branchiophilum	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium branchiophilum	1	equal	1
55508	Janthinobacterium agaricidamnosum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium agaricidamnosum	2	< NTC	180
57029	Psychroflexus torquis	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Psychroflexus;Psychroflexus torquis	1	equal	1
57975	Burkholderia thailandensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia thailandensis	0	in_NTC	1
58138	Desulfofarcimen acetoxidans	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Desulfofarcimen;Desulfofarcimen acetoxidans	1	in_sample	0
58290	Archaeoglobus veneficus	species	Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;Archaeoglobus veneficus	1	equal	1
59505	Actinotignum schaalii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinotignum;Actinotignum schaalii	0	in_NTC	1
59732	Chryseobacterium	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium	2	equal	2
59754	Alcanivorax borkumensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax borkumensis	0	in_NTC	2
61434	Dehalococcoides	genus	Bacteria;Terrabacteria group;Chloroflexota;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides	1	in_sample	0
61645	Enterobacter asburiae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter asburiae	0	in_NTC	1
62320	Haloterrigena turkmenica	species	Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Haloterrigena;Haloterrigena turkmenica	0	in_NTC	1
63186	Zobellia galactanivorans	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia galactanivorans	0	in_NTC	1
65093	Halothece sp. PCC 7418	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Halothecacae;Halothece;Halothece sp. PCC 7418	1	in_sample	0
65123	Mycoplasma wenyonii	species	Bacteria;Terrabacteria group;Mycoplasmatota;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma wenyonii	3	in_sample	0
68202	Streptomyces microflavus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces griseus group;Streptomyces microflavus subgroup;Streptomyces microflavus	0	in_NTC	1
68287	Mesorhizobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium	1	in_sample	0
68570	Streptomyces noursei	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces noursei	1	in_sample	0
71433	Mesorhizobium amorphae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium amorphae	1	in_sample	0
71999	Kocuria palustris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria palustris	0	in_NTC	15
72000	Kocuria rhizophila	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria rhizophila	0	in_NTC	8
74109	Photobacterium profundum	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium profundum	1	in_sample	0
74313	Brevundimonas subvibrioides	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas subvibrioides	0	in_NTC	6
75682	Oxalobacteraceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	0	in_NTC	4
75787	Rhodocyclaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae	0	in_NTC	1
76123	Hoylesella enoeca	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Hoylesella;Hoylesella enoeca	14	in_sample	0
76731	Roseateles depolymerans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Roseateles depolymerans	0	in_NTC	3
76853	Solibacillus silvestris	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Planococcaceae;Solibacillus;Solibacillus silvestris	1	in_sample	0
76860	Streptococcus constellatus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus group;Streptococcus constellatus	10	in_sample	0
77038	Wolbachia endosymbiont of Drosophila simulans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachieae;Wolbachia;Wolbachia endosymbiont of Drosophila simulans	0	in_NTC	1
78587	Asticcacaulis excentricus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis excentricus	1	< NTC	2
80840	Burkholderiales	order	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales	0	in_NTC	1
80864	Comamonadaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae	0	in_NTC	3
80865	Delftia	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia	3	in_sample	0
80866	Delftia acidovorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia acidovorans	0	in_NTC	1
80867	Paracidovorax avenae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Paracidovorax;Paracidovorax avenae	0	in_NTC	1
81028	Treponema brennaborense	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema brennaborense	3	in_sample	0
81462	Thermanaerovibrio acidaminovorans	species	Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;Thermanaerovibrio acidaminovorans	4	in_sample	0
81468	Aminobacterium colombiense	species	Bacteria;Synergistota;Synergistia;Synergistales;Aminobacteriaceae;Aminobacterium;Aminobacterium colombiense	6	in_sample	0
81682	Methylovorus	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylovorus	0	in_NTC	3
81852	Enterococcaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae	0	in_NTC	6
82983	Obesumbacterium proteus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Obesumbacterium;Obesumbacterium proteus	1	in_sample	0
83552	Parachlamydia acanthamoebae	species	Bacteria;PVC group;Chlamydiota;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia;Parachlamydia acanthamoebae	1	in_sample	0
83617	Stenotrophomonas nitritireducens	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas nitritireducens	0	in_NTC	1
83655	Leclercia adecarboxylata	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	in_NTC	1
84030	Lacrimispora saccharolytica	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	2	in_sample	0
84112	Eggerthella lenta	species	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta	0	in_NTC	1
84292	Microbacterium chocolatum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium chocolatum	8	> NTC	1
84378	Brachyspira murdochii	species	Bacteria;Spirochaetota;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;Brachyspira murdochii	0	in_NTC	1
84566	Sphingobacteriaceae	family	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae	10	in_sample	0
84567	Pedobacter	genus	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	62	in_sample	0
85006	Micrococcales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales	3	equal	3
85007	Mycobacteriales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales	1	< NTC	3
85015	Nocardioidaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae	0	in_NTC	1
85023	Microbacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae	1	< NTC	3
85030	Geodermatophilaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae	0	in_NTC	9
85413	Bosea	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea	0	in_NTC	1
85698	Achromobacter xylosoxidans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter xylosoxidans	0	in_NTC	7
86661	Bacillus cereus group	species group	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group	1	equal	1
89966	Hymenobacter	genus	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter	1	in_sample	0
90964	Staphylococcaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae	1	in_sample	0
91061	Bacilli	class	Bacteria;Terrabacteria group;Bacillota;Bacilli	0	in_NTC	2
91347	Enterobacterales	order	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales	0	in_NTC	3
91844	Candidatus Portiera aleyrodidarum	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Candidatus Portiera;Candidatus Portiera aleyrodidarum	1	equal	1
91915	Asaia bogorensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Asaia;Asaia bogorensis	0	in_NTC	3
93220	Pandoraea pnomenusa	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea pnomenusa	0	in_NTC	3
93378	Edwardsiella hoshinae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella;Edwardsiella hoshinae	0	in_NTC	1
94132	Ramlibacter tataouinensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;Ramlibacter tataouinensis	0	in_NTC	6
96230	Legionella fallonii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella fallonii	1	in_sample	0
97478	Limosilactobacillus mucosae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus mucosae	13	in_sample	0
101571	Burkholderia ubonensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia ubonensis	0	in_NTC	1
102116	Stanieria cyanosphaera	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Pleurocapsales;Dermocarpellaceae;Stanieria;Stanieria cyanosphaera	0	in_NTC	1
106654	Acinetobacter nosocomialis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter nosocomialis	0	in_NTC	4
108486	Corynebacterium falsenii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium falsenii	0	in_NTC	7
110321	Sinorhizobium medicae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium medicae	0	in_NTC	1
110539	Mycolicibacterium vanbaalenii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium vanbaalenii	0	in_NTC	1
111015	Actinomyces radicidentis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces radicidentis	5	in_sample	0
114186	Candidatus Carsonella ruddii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Candidatus Carsonella;Candidatus Carsonella ruddii	0	in_NTC	1
114616	Methylobacterium nodulans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium nodulans	0	in_NTC	5
118884	Gammaproteobacteria incertae sedis	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria	1	in_sample	0
119060	Burkholderiaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae	0	in_NTC	3
119065				0	in_NTC	1
119206	Aerococcus sanguinicola	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus sanguinicola	1	equal	1
128780	Stenotrophomonas acidaminiphila	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas acidaminiphila	0	in_NTC	2
128827	Erysipelotrichaceae	family	Bacteria;Terrabacteria group;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae	1	in_sample	0
131567	cellular organisms	no rank		13	< NTC	18
132132	Desulfomicrobium orale	species	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;Desulfomicrobium orale	11	in_sample	0
134537	Paraburkholderia fungorum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia fungorum	2	< NTC	9
134623	Opitutaceae	family	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae	0	in_NTC	1
136841	Pseudomonas aeruginosa group	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group	0	in_NTC	1
136857	Corynebacterium testudinoris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium testudinoris	0	in_NTC	1
138336	Blastococcus saxobsidens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Blastococcus;Blastococcus saxobsidens	0	in_NTC	8
143361	Filifactor alocis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Filifactoraceae;Filifactor;Filifactor alocis	2	in_sample	0
143393	[Eubacterium] sulci	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;[Eubacterium] sulci	7	> NTC	1
145458	Rathayibacter toxicus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter toxicus	0	in_NTC	1
146827	Corynebacterium simulans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium simulans	0	in_NTC	3
146939	Azospira oryzae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira;Azospira oryzae	0	in_NTC	2
148447	Paraburkholderia phymatum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia phymatum	0	in_NTC	6
151895	Pseudopedobacter saltans	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;Pseudopedobacter saltans	22	> NTC	1
152682	Sphingomonas melonis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas melonis	1	< NTC	4
155892	Caulobacter vibrioides	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter vibrioides	1	in_sample	0
156978	Corynebacterium imitans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium imitans	1	in_sample	0
158327	Hahella chejuensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Hahella;Hahella chejuensis	0	in_NTC	1
158500	Novosphingobium resinovorum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium resinovorum	2	> NTC	1
158787	Bifidobacterium scardovii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium scardovii	1	in_sample	0
158822	Cedecea neteri	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cedecea;Cedecea neteri	0	in_NTC	1
158836	Enterobacter hormaechei	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter hormaechei	0	in_NTC	1
158899	Collimonas fungivorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Collimonas;Collimonas fungivorans	0	in_NTC	1
159150	Shamonda virus	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus schmallenbergense	0	in_NTC	3
160808	Acidithiobacillus ferrivorans	species	Bacteria;Pseudomonadota;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus;Acidithiobacillus ferrivorans	0	in_NTC	1
161493	Anaeromyxobacter dehalogenans	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans	0	in_NTC	1
161896	Corynebacterium camporealensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium camporealensis	2	< NTC	4
161899	Corynebacterium singulare	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium singulare	0	in_NTC	1
164348	Streptomyces puniciscabiei	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces puniciscabiei	0	in_NTC	1
165695	Sphingobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0	in_NTC	4
165696	Novosphingobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium	1	in_sample	0
165697	Sphingopyxis	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis	0	in_NTC	2
169292	Corynebacterium aurimucosum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium aurimucosum	0	in_NTC	6
169760	Paenibacillus stellifer	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus stellifer	1	in_sample	0
171549	Bacteroidales	order	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales	6	in_sample	0
171551	Porphyromonadaceae	family	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	2	in_sample	0
171695	Thermodesulfatator indicus	species	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfatatoraceae;Thermodesulfatator;Thermodesulfatator indicus	0	in_NTC	3
172045	Elizabethkingia miricola	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia miricola	0	in_NTC	1
173480	Gemmatimonas aurantiaca	species	Bacteria;FCB group;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas aurantiaca	0	in_NTC	8
179636	Alicycliphilus denitrificans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Alicycliphilus;Alicycliphilus denitrificans	0	in_NTC	1
180282	Delftia tsuruhatensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia tsuruhatensis	0	in_NTC	22
182640	Kribbella flavida	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Kribbellaceae;Kribbella;Kribbella flavida	0	in_NTC	1
185008	Butyrivibrio hungatei	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio;Butyrivibrio hungatei	1	in_sample	0
186802	Eubacteriales	order	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales	2	in_sample	0
186803	Lachnospiraceae	family	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae	1	in_sample	0
