taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
1279085	Fusarium fujikuroi IMI 58289	strain	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium fujikuroi species complex;Fusarium fujikuroi;Fusarium fujikuroi IMI 58289	0	in_NTC	65
1296669	Aquabacterium olei	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Aquabacterium;Aquabacterium olei	0	in_NTC	2
1312364	Brevundimonas albigilva	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas albigilva	0	in_NTC	6
1325115	Bradyrhizobium guangxiense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium guangxiense	0	in_NTC	2
1390395	Sphingomonas sp. LK11	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. LK11	0	in_NTC	1
1401669	Erwinia phage PhiEaH1	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Iapetusvirus;Iapetusvirus EaH1	2	in_sample	0
1437360	Bradyrhizobium erythrophlei	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium erythrophlei	0	in_NTC	2
1444770	Xylella taiwanensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xylella;Xylella taiwanensis	0	in_NTC	1
1484109	Lichenicola cladoniae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Lichenicola;Lichenicola cladoniae	0	in_NTC	1
1498172	Escherichia phage ECBP5	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Gajwadongvirus;Gajwadongvirus ECBP5	0	in_NTC	1
1522432	Pseudoduganella	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella	2	in_sample	0
1537102	Theileria equi strain WA	strain	Eukaryota;Sar;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;Theileria equi;Theileria equi strain WA	0	in_NTC	8
1570339	Peptoniphilaceae	family	Bacteria;Terrabacteria group;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae	1	in_sample	0
1585840	Ralstonia phage RSL2	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chiangmaivirus;Chiangmaivirus RSL2	2	in_sample	0
1623289	Dhillonvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dhillonvirus	1	in_sample	0
1643824	Atopobiaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae	3	in_sample	0
1646498	Acinetobacter sp. TTH0-4	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. TTH0-4	0	in_NTC	1
1648404	Aurantiacibacter atlanticus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter;Aurantiacibacter atlanticus	0	in_NTC	2
1648923	Bacillus paralicheniformis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus paralicheniformis	2	in_sample	0
1660078	Campylobacter sp. RM5004	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter sp. RM5004	2	in_sample	0
1701090	Gordonia hongkongensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia;Gordonia hongkongensis	0	in_NTC	12
1701257	Enterobacter phage phiEap-2	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Enterobacter phage phiEap-2	0	in_NTC	2
1706371	Cellvibrionaceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae	0	in_NTC	10
1729937	Pseudomonas phage VCM	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Otagovirus;Otagovirus VCM	2	in_sample	0
1775910	Methylobacterium indicum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium indicum	0	in_NTC	3
1776384	Emergencia timonensis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Emergencia;Emergencia timonensis	2	in_sample	0
1783270	FCB group	clade	Bacteria;FCB group	0	in_NTC	2
1783272	Terrabacteria group	clade	Bacteria;Terrabacteria group	35	> NTC	23
1822365	Bovine retrovirus CH15	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus;Bovine retrovirus CH15	2	in_sample	0
1822464	Paraburkholderia	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia	0	in_NTC	6
1851148	Limihaloglobus sulfuriphilus	species	Bacteria;PVC group;Planctomycetota;Phycisphaerae;Sedimentisphaerales;Sedimentisphaeraceae;Limihaloglobus;Limihaloglobus sulfuriphilus	0	in_NTC	3
1859475	Floricoccus penangensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Floricoccus;Floricoccus penangensis	1	in_sample	0
1868655	Bacillus sp. B25(2016b)	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. B25(2016b)	2	in_sample	0
1871086	Brevundimonas sp.	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp.	0	in_NTC	3
1884263	Selenomonas sp. oral taxon 920	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 920	1	in_sample	0
1884904	Candidatus Planktophila sulfonica	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila sulfonica	0	in_NTC	2
1884907	Candidatus Planktophila vernalis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila vernalis	0	in_NTC	8
1884915	Candidatus Nanopelagicus hibericus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus hibericus	0	in_NTC	1
1884916	Candidatus Nanopelagicus abundans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus;Candidatus Nanopelagicus abundans	0	in_NTC	8
1903412	Hafniaceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae	4	in_sample	0
1910976	Guernseyvirinae	subfamily	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae	19	> NTC	8
1910993	Cornellvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Cornellvirus	2	< NTC	3
1911928	Vequintavirinae	subfamily	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae	28	> NTC	7
1912216	Cutibacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium	2	< NTC	3
1914850	Certrevirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Certrevirus	7	> NTC	2
1920753	Gamaleyavirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus	1	in_sample	0
1923889	Ralstonia phage RP12	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ripduovirus;Ripduovirus RP12	8	> NTC	2
1980922	Chiangmaivirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chiangmaivirus	3	in_sample	0
1982251	Pahexavirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pahexavirus	3	in_sample	0
1984776	Agricanvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Agricanvirus	2	equal	2
1987723	Cellvibrio sp. PSBB006	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. PSBB006	0	in_NTC	1
2004710	Cloacibacterium caeni	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Cloacibacterium;Cloacibacterium caeni	0	in_NTC	12
2006668	Pseudomonas phage Phabio	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Phabiovirus;Phabiovirus phabio	3	< NTC	4
2006684	Pseudomonas phage Noxifer	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Noxifervirus;Noxifervirus noxifer	6	in_sample	0
2039639	Candidatus Nanopelagicus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Nanopelagicus	0	in_NTC	11
2051906	Exiguobacterium sp. N4-1P	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Exiguobacterium;Exiguobacterium sp. N4-1P	1	equal	1
2055263	Anelloviridae sp.	species	Viruses;Anelloviridae;Anelloviridae sp.	0	in_NTC	8
2065036	Torque teno mini virus 10	no rank	Viruses;Anelloviridae;Betatorquevirus;Betatorquevirus homini10	0	in_NTC	1
2065046	Torque teno midi virus 5	no rank	Viruses;Anelloviridae;Gammatorquevirus;Gammatorquevirus homidi5	2	in_sample	0
2065052	Torque teno midi virus 11	no rank	Viruses;Anelloviridae;Gammatorquevirus;Gammatorquevirus homidi11	2	in_sample	0
2086577	Lysinibacillus timonensis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus timonensis	5	in_sample	0
2162846	Candidatus Nanopelagicaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae	2	< NTC	4
2163984	Pseudomonas phage Nerthus	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Colwellvirinae;Uliginvirus;Uliginvirus nerthus	1	in_sample	0
2175004	unclassified Guernseyvirinae	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae	1	in_sample	0
2202148	Azospirillum thermophilum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum thermophilum	0	in_NTC	5
2202825	Methylobacterium durans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium durans	0	in_NTC	2
2268026	Runella sp. SP2	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Runella;Runella sp. SP2	0	in_NTC	3
2282523	Methylorubrum	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum	0	in_NTC	291
2303332	Cellvibrio sp. KY-GH-1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. KY-GH-1	0	in_NTC	4
2306583	Halomonas sp. JS92-SW72	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. JS92-SW72	2	< NTC	200
2490855	Lachnoanaerobaculum gingivalis	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum gingivalis	2	in_sample	0
2493633	Pseudomonas hydrolytica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas hydrolytica	0	in_NTC	2
2502409	Escherichia phage vB_EcoM_Goslar	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Goslarvirus;Goslarvirus goslar	2	in_sample	0
2530023	Pseudomonas phage Psa21	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Tepukevirus;Tepukevirus Psa21	1	equal	1
2545455	Rhizosphaericola mali	species	Bacteria;FCB group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Rhizosphaericola;Rhizosphaericola mali	0	in_NTC	2
2563662	Treponema sp. OMZ 906	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema sp. OMZ 906	2	in_sample	0
2601643	Erwinia phage pEp_SNUABM_01	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Henunavirus;Henunavirus SNUABM01	1	in_sample	0
2603206	Ruania zhangjianzhongii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Ruaniaceae;Ruania;Ruania zhangjianzhongii	0	in_NTC	4
2624793	unclassified Cellvibrio	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio	0	in_NTC	17
2637378	unclassified Selenomonas	no rank	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas	2	in_sample	0
2644732	unclassified Novosphingobium	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium	1	in_sample	0
2676247	Aquirufa	genus	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Flectobacillaceae;Aquirufa	0	in_NTC	1
2678601	Erwinia phage Hena1	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Henunavirus;Henunavirus hena1	1	in_sample	0
2682456	Veillonella nakazawae	species	Bacteria;Terrabacteria group;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella nakazawae	2	in_sample	0
2697027	Sodalis ligni	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Sodalis;Sodalis ligni	0	in_NTC	1
2697032	Xylophilus rhododendri	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Xylophilus;Xylophilus rhododendri	0	in_NTC	2
2698737	Sar	clade	Eukaryota;Sar	0	in_NTC	13
2714940	Pedobacter sp. HDW13	species	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter sp. HDW13	0	in_NTC	4
2721545	Marinagarivorans cellulosilyticus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinagarivorans;Marinagarivorans cellulosilyticus	0	in_NTC	1
2731619	Caudoviricetes	class	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	44	> NTC	17
2731643	Autographiviridae	family	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae	5	> NTC	2
2731650	Molineuxvirinae	subfamily	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Molineuxvirinae	2	in_sample	0
2731941	Gajwadongvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Gajwadongvirus	18	> NTC	3
2733102	Derbicusvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Derbicusvirus	1	in_sample	0
2733152	Bertelyvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dolichocephalovirinae;Bertelyvirus	1	in_sample	0
2744521	Mesorhizobium sp. L-2-11	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. L-2-11	0	in_NTC	4
2762318	Weeksellaceae	family	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae	0	in_NTC	68
2762819	Klebsiella phage vB_KvM-Eowyn	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Eowynvirus;Eowynvirus eowyn	7	> NTC	4
2767886	Levilactobacillus	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	0	in_NTC	1
2775420	Skermanella sp. TT6	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Skermanella;Skermanella sp. TT6	0	in_NTC	1
2782232	Chryseobacterium group	no rank	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae	0	in_NTC	6
2788787	unclassified Caudoviricetes	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	11	> NTC	2
2792015	Agrobacterium leguminum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium;Agrobacterium leguminum	0	in_NTC	1
2834247	Salmonella phage vB_STM-ZS	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Salmonella phage vB_STM-ZS	1	in_sample	0
2842329	Schitoviridae	family	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae	2	equal	2
2842412	Enquatrovirinae	subfamily	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae	5	in_sample	0
2842727	Henunavirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Henunavirus	0	in_NTC	1
2843422	Moabitevirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Moabitevirus	2	in_sample	0
2857077	Anthocerotibacter panamensis	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Gloeobacterales;Anthocerotibacteraceae;Anthocerotibacter;Anthocerotibacter panamensis	0	in_NTC	1
2875777	[Mycobacterium] vasticus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacter;[Mycobacterium] vasticus	105	> NTC	8
2880932	Lichenihabitans sp. PAMC28606	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Lichenihabitantaceae;Lichenihabitans;Lichenihabitans sp. PAMC28606	0	in_NTC	19
2885687	Escherichia phage NTEC3	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Guernseyvirinae;Kagunavirus;Escherichia phage NTEC3	2	in_sample	0
2886042	Shigella virus Moo19	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Moovirus;Moovirus moo	31	> NTC	3
2896860	Spirosomataceae	family	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae	0	in_NTC	2
2897334	Methylorubrum sp. B1-46	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum sp. B1-46	0	in_NTC	12
2899133	Candidatus Nanosynbacter sp. HMT-352	species	Bacteria;Bacteria candidate phyla;Candidatus Saccharibacteria;Candidatus Saccharimonadia;Candidatus Nanosynbacterales;Candidatus Nanosynbacteraceae;Candidatus Nanosynbacter;Candidatus Nanosynbacter sp. HMT-352	2	in_sample	0
2938232	Methylorubrum sp. GM97	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylorubrum;Methylorubrum sp. GM97	0	in_NTC	6
2943192	Blastopirellula sp. J2-11	species	Bacteria;PVC group;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Blastopirellula;Blastopirellula sp. J2-11	0	in_NTC	1
2950074	Acinetobacter sp. C32I	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. C32I	0	in_NTC	2
2970906	Azospirillum argentinense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum argentinense	0	in_NTC	4
2984843	Methylobacterium flocculans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium flocculans	2	in_sample	0
3028117	Cyanophyceae	class	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae	0	in_NTC	35
3031712	Polyangiales	order	Bacteria;Myxococcota;Polyangia;Polyangiales	0	in_NTC	4
3039156	Rhizobium sp. CB3090	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium sp. CB3090	0	in_NTC	2
3059028	Schaalia sp. HMT-172	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia sp. HMT-172	2	in_sample	0
3059030	Stomatobaculum sp. F0698	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;Stomatobaculum sp. F0698	7	in_sample	0
